year,river,numSuitablePatches,numRejuvPatches,numPopPatches,numFertilePop,avgPatchAge,avgPopAge,populated,turned,turned_suitable,turned_unsuitable,sddEvents,lddEvents
177,1,57,12,46,37,34.21052631578947,20.76086956521739,1,4,1,3,4,10
177,2,49,15,28,20,24.775510204081634,16.178571428571427,1,4,2,2,3,9
177,3,48,6,25,21,37.645833333333336,26.16,1,2,1,1,0,1
177,4,51,7,47,38,28.666666666666668,22.404255319148938,1,2,1,1,5,7
177,5,47,3,32,28,33.87234042553192,23.90625,1,1,0,1,0,3
177,6,53,8,35,28,40.0,19.514285714285716,1,3,2,1,3,6
177,7,56,16,48,36,20.5,19.229166666666668,1,4,2,2,4,3
177,8,51,10,22,20,25.274509803921568,19.5,1,5,1,4,2,2
177,9,42,9,24,19,26.047619047619047,18.708333333333332,1,5,2,3,2,2
177,10,47,10,24,21,32.829787234042556,19.083333333333332,1,6,3,3,1,3
177,11,47,8,26,22,35.787234042553195,21.884615384615383,1,2,2,0,2,2
177,12,55,8,42,33,29.70909090909091,19.761904761904763,1,6,4,2,10,8
177,13,44,10,33,29,26.818181818181817,17.87878787878788,1,3,1,2,5,6
177,14,53,11,38,28,27.49056603773585,14.368421052631579,1,6,2,4,6,4
177,15,46,7,31,27,31.391304347826086,18.516129032258064,1,6,3,3,1,3
177,16,58,10,47,39,29.655172413793103,18.829787234042552,1,7,4,3,5,5
177,17,57,12,56,42,24.45614035087719,22.392857142857142,1,2,1,1,6,12
177,18,52,14,23,18,22.98076923076923,19.73913043478261,1,3,2,1,2,4
177,19,53,9,31,26,25.39622641509434,17.838709677419356,1,6,3,3,5,6
177,20,56,9,36,29,33.767857142857146,22.583333333333332,1,6,4,2,3,7
178,1,55,10,47,35,35.07272727272727,19.70212765957447,1,7,3,4,6,7
178,2,49,13,29,21,25.46938775510204,16.103448275862068,1,2,2,0,2,4
178,3,48,5,24,21,38.541666666666664,28.125,1,7,4,3,3,4
178,4,51,8,46,40,29.45098039215686,21.73913043478261,1,3,2,1,4,8
178,5,46,2,31,28,35.34782608695652,25.29032258064516,1,7,2,5,2,3
178,6,54,9,37,31,39.7037037037037,18.7027027027027,1,2,2,0,4,3
178,7,56,14,48,40,20.696428571428573,19.333333333333332,1,6,1,5,2,4
178,8,48,7,21,19,27.020833333333332,21.142857142857142,1,3,0,3,2,2
178,9,41,7,23,20,26.75609756097561,19.347826086956523,1,7,4,3,5,4
178,10,47,9,23,21,32.851063829787236,19.391304347826086,1,3,0,3,0,1
178,11,49,9,27,21,35.326530612244895,21.962962962962962,1,5,3,2,2,2
178,12,57,10,44,33,29.385964912280702,19.65909090909091,1,2,1,1,6,5
178,13,43,7,34,27,25.11627906976744,17.647058823529413,1,3,2,1,1,3
178,14,51,12,38,31,28.607843137254903,14.68421052631579,1,5,2,3,6,4
178,15,46,9,29,26,31.52173913043478,19.724137931034484,1,2,2,0,5,5
178,16,59,13,47,39,29.305084745762713,18.95744680851064,1,2,2,0,7,15
178,17,57,12,56,43,25.29824561403509,23.196428571428573,1,3,2,1,6,9
178,18,53,12,25,22,20.339622641509433,19.2,1,3,1,2,2,3
178,19,53,9,34,26,25.32075471698113,16.941176470588236,1,3,1,2,6,4
178,20,58,12,36,29,32.775862068965516,22.333333333333332,1,7,2,5,1,4
179,1,54,9,46,36,34.81481481481482,18.956521739130434,1,7,4,3,8,10
179,2,51,14,30,24,25.470588235294116,16.433333333333334,1,3,2,1,3,6
179,3,49,7,26,19,37.816326530612244,26.576923076923077,1,6,2,4,3,4
179,4,52,8,46,38,29.442307692307693,22.195652173913043,1,4,1,3,2,5
179,5,43,4,29,26,34.0,23.75862068965517,1,2,1,1,2,6
179,6,56,9,38,33,39.285714285714285,19.13157894736842,1,2,1,1,4,6
179,7,52,10,44,37,21.153846153846153,19.75,1,6,3,3,4,5
179,8,45,6,19,16,28.57777777777778,21.789473684210527,1,9,5,4,4,5
179,9,42,8,24,20,26.142857142857142,18.541666666666668,1,6,4,2,3,1
179,10,44,7,24,23,35.52272727272727,19.625,1,3,1,2,0,1
179,11,50,9,26,21,34.9,22.576923076923077,1,10,5,5,1,3
179,12,57,10,43,34,29.017543859649123,19.209302325581394,1,9,3,6,7,6
179,13,44,7,35,32,25.522727272727273,18.114285714285714,1,2,1,1,2,3
179,14,50,10,38,31,27.88,15.263157894736842,1,2,0,2,4,5
179,15,48,11,32,27,31.208333333333332,18.90625,1,1,1,0,4,1
179,16,61,13,50,37,29.34426229508197,18.58,1,5,4,1,10,14
179,17,58,11,56,43,25.775862068965516,24.017857142857142,1,5,3,2,5,9
179,18,52,12,25,22,20.78846153846154,19.6,1,4,3,1,5,7
179,19,52,9,33,25,25.75,17.151515151515152,1,5,4,1,6,5
179,20,55,13,32,26,33.54545454545455,24.09375,1,4,4,0,4,9
180,1,55,10,46,36,34.0,18.695652173913043,1,6,3,3,9,8
180,2,52,14,31,26,25.923076923076923,16.806451612903224,1,9,4,5,2,5
180,3,47,8,25,20,38.744680851063826,24.52,1,6,5,1,1,2
180,4,50,6,42,39,31.3,22.952380952380953,1,10,7,3,5,9
180,5,43,4,29,24,33.93023255813954,23.137931034482758,1,3,1,2,4,4
180,6,56,9,37,31,39.875,19.91891891891892,1,9,6,3,2,4
180,7,52,11,43,35,21.46153846153846,20.41860465116279,1,3,2,1,7,12
180,8,46,9,21,15,27.41304347826087,20.285714285714285,1,6,2,4,1,3
180,9,44,10,24,20,25.84090909090909,19.375,1,6,3,3,4,5
180,10,43,6,24,23,37.02325581395349,20.583333333333332,1,6,3,3,0,1
180,11,50,11,23,18,34.08,25.043478260869566,1,4,3,1,0,3
180,12,54,11,40,31,27.703703703703702,20.375,1,1,1,0,6,8
180,13,44,6,35,30,25.90909090909091,18.285714285714285,1,7,3,4,0,2
180,14,48,8,36,29,29.4375,16.166666666666668,1,8,2,6,5,3
180,15,49,8,32,28,31.571428571428573,19.78125,1,4,3,1,3,4
180,16,64,16,52,39,28.875,18.692307692307693,1,5,2,3,10,11
180,17,59,12,56,44,25.135593220338983,22.25,1,6,2,4,5,8
180,18,54,12,28,22,20.962962962962962,18.5,1,3,2,1,7,7
180,19,55,12,34,26,25.072727272727274,17.235294117647058,1,4,2,2,5,9
180,20,59,15,34,26,32.271186440677965,23.61764705882353,1,3,2,1,6,7
181,1,55,12,48,34,33.45454545454545,17.291666666666668,1,0,0,0,3,7
181,2,51,14,30,25,26.58823529411765,17.466666666666665,1,4,2,2,3,10
181,3,51,13,25,21,36.07843137254902,24.36,1,4,2,2,2,6
181,4,54,13,46,38,29.296296296296298,21.652173913043477,1,5,1,4,8,11
181,5,42,5,29,24,34.523809523809526,23.79310344827586,1,3,1,2,4,6
181,6,59,14,39,33,36.28813559322034,19.41025641025641,1,2,0,2,6,3
181,7,53,12,45,34,21.07547169811321,19.355555555555554,1,1,1,0,5,10
181,8,44,7,19,16,28.0,21.31578947368421,1,7,4,3,3,2
181,9,44,11,25,17,26.068181818181817,18.64,1,3,1,2,4,2
181,10,43,6,23,22,36.86046511627907,20.608695652173914,1,6,6,0,1,0
181,11,52,12,22,18,33.63461538461539,22.954545454545453,1,8,5,3,2,3
181,12,55,9,42,32,28.2,18.285714285714285,1,5,0,5,4,6
181,13,43,9,34,31,25.767441860465116,18.38235294117647,1,6,4,2,3,15
181,14,44,8,33,26,28.977272727272727,16.424242424242426,1,7,5,2,5,4
181,15,51,9,33,27,30.96078431372549,19.575757575757574,1,0,0,0,5,3
181,16,63,16,49,37,28.317460317460316,18.224489795918366,1,1,1,0,8,9
181,17,57,12,54,41,23.50877192982456,22.11111111111111,1,3,1,2,3,7
181,18,55,12,28,21,21.30909090909091,18.892857142857142,1,5,1,4,8,10
181,19,55,9,35,25,26.01818181818182,17.485714285714284,1,5,3,2,3,3
181,20,60,13,35,26,32.18333333333333,23.0,1,5,1,4,2,3
182,1,55,9,48,37,34.45454545454545,18.125,1,8,3,5,5,6
182,2,51,11,31,21,27.058823529411764,17.032258064516128,1,8,2,6,5,4
182,3,51,14,26,20,36.23529411764706,23.076923076923077,1,4,3,1,3,6
182,4,51,12,44,32,28.823529411764707,19.954545454545453,1,5,1,4,7,6
182,5,41,5,29,24,33.02439024390244,21.724137931034484,1,5,2,3,2,5
182,6,57,10,40,31,37.45614035087719,18.1,1,7,4,3,2,7
182,7,54,9,46,36,21.685185185185187,19.717391304347824,1,4,3,1,7,12
182,8,45,11,17,13,26.08888888888889,20.0,1,2,0,2,2,2
182,9,43,12,23,18,26.906976744186046,17.08695652173913,1,4,2,2,2,4
182,10,49,11,24,22,33.3469387755102,20.791666666666668,1,5,1,4,2,4
182,11,54,15,22,18,33.03703703703704,23.454545454545453,1,9,3,6,2,6
182,12,50,7,38,32,30.38,17.263157894736842,1,5,3,2,4,5
182,13,45,10,37,27,25.266666666666666,17.54054054054054,1,5,4,1,5,11
182,14,47,11,33,25,27.425531914893618,16.575757575757574,1,2,0,2,3,2
182,15,51,9,34,29,31.96078431372549,19.91176470588235,1,5,4,1,6,4
182,16,64,13,51,37,28.875,18.294117647058822,1,3,1,2,4,10
182,17,56,9,53,41,24.178571428571427,22.67924528301887,1,5,2,3,4,3
182,18,52,9,28,20,21.057692307692307,17.607142857142858,1,5,3,2,5,6
182,19,56,11,34,29,25.535714285714285,17.647058823529413,1,4,2,2,3,6
182,20,57,11,33,26,33.64912280701754,24.939393939393938,1,4,2,2,2,6
183,1,53,11,45,34,35.509433962264154,19.044444444444444,1,8,4,4,4,12
183,2,47,9,32,24,28.76595744680851,16.4375,1,3,3,0,6,6
183,3,53,16,29,21,34.62264150943396,19.413793103448278,1,4,1,3,4,4
183,4,48,12,41,33,28.4375,18.878048780487806,1,8,3,5,5,6
183,5,40,7,29,23,33.175,21.620689655172413,1,9,3,6,3,5
183,6,58,12,38,32,37.224137931034484,19.31578947368421,1,3,2,1,3,7
183,7,56,10,49,37,21.303571428571427,18.857142857142858,1,5,2,3,7,8
183,8,43,9,18,14,26.674418604651162,19.77777777777778,1,4,2,2,1,3
183,9,43,12,22,17,27.023255813953487,17.227272727272727,1,6,2,4,3,3
183,10,46,10,23,18,35.15217391304348,20.434782608695652,1,3,2,1,1,6
183,11,51,16,21,13,33.07843137254902,23.857142857142858,1,6,3,3,2,2
183,12,51,7,40,33,27.88235294117647,17.05,1,4,2,2,2,11
183,13,48,14,39,29,24.5625,17.512820512820515,1,2,1,1,5,5
183,14,45,7,33,29,29.57777777777778,17.484848484848484,1,3,2,1,6,6
183,15,54,10,35,30,29.27777777777778,20.257142857142856,1,4,1,3,4,6
183,16,63,10,52,42,29.6984126984127,18.192307692307693,1,5,4,1,4,6
183,17,55,9,52,42,24.490909090909092,23.076923076923077,1,2,2,0,4,7
183,18,53,9,27,22,21.452830188679247,19.0,1,4,3,1,4,5
183,19,56,9,35,29,26.285714285714285,17.82857142857143,1,4,3,1,4,6
183,20,57,10,34,26,33.96491228070175,24.294117647058822,1,5,2,3,2,6
184,1,53,12,45,31,35.716981132075475,19.511111111111113,1,3,1,2,4,9
184,2,50,12,33,26,28.04,16.78787878787879,1,5,2,3,5,11
184,3,51,11,28,20,36.745098039215684,20.607142857142858,1,3,2,1,1,2
184,4,46,13,39,31,26.804347826086957,19.05128205128205,1,8,5,3,10,9
184,5,37,8,26,20,34.648648648648646,22.923076923076923,1,3,1,2,3,7
184,6,59,13,40,31,36.76271186440678,18.125,1,5,1,4,3,8
184,7,55,10,47,35,22.236363636363638,20.06382978723404,1,4,2,2,6,11
184,8,43,11,18,15,26.186046511627907,19.5,1,4,1,3,4,5
184,9,41,10,23,17,27.829268292682926,16.652173913043477,1,5,3,2,1,2
184,10,47,12,24,17,34.765957446808514,19.416666666666668,1,0,0,0,1,2
184,11,51,17,22,17,30.607843137254903,23.727272727272727,1,5,3,2,4,6
184,12,51,8,40,32,27.607843137254903,16.475,1,4,2,2,4,5
184,13,48,13,39,30,25.0625,17.71794871794872,1,4,1,3,6,6
184,14,46,7,34,27,29.391304347826086,17.205882352941178,1,1,0,1,3,2
184,15,52,8,34,27,29.73076923076923,19.352941176470587,1,2,2,0,2,2
184,16,66,12,53,44,28.984848484848484,18.339622641509433,1,1,1,0,6,12
184,17,57,10,53,42,24.63157894736842,21.92452830188679,1,5,3,2,7,5
184,18,55,10,27,22,21.636363636363637,19.77777777777778,1,3,2,1,4,4
184,19,58,12,38,30,24.775862068965516,17.289473684210527,1,4,2,2,5,6
184,20,56,9,33,26,34.5,24.90909090909091,1,7,1,6,2,6
185,1,52,11,43,32,36.38461538461539,18.11627906976744,1,5,1,4,3,2
185,2,49,11,34,25,28.448979591836736,17.058823529411764,1,6,4,2,8,7
185,3,52,12,29,26,34.28846153846154,20.896551724137932,1,5,3,2,4,6
185,4,48,16,42,31,24.708333333333332,18.476190476190474,1,4,2,2,8,7
185,5,36,7,28,22,35.333333333333336,22.25,1,4,2,2,2,3
185,6,56,13,37,29,35.30357142857143,16.35135135135135,1,4,1,3,2,7
185,7,55,9,48,34,22.327272727272728,19.604166666666668,1,5,3,2,5,6
185,8,41,8,19,13,27.829268292682926,19.105263157894736,1,2,0,2,1,1
185,9,42,11,22,19,25.023809523809526,16.727272727272727,1,7,2,5,2,1
185,10,47,11,24,21,35.765957446808514,20.333333333333332,1,5,3,2,2,4
185,11,52,14,25,17,30.903846153846153,21.8,1,3,2,1,2,2
185,12,51,7,40,33,26.41176470588235,16.975,1,2,1,1,1,6
185,13,46,12,38,30,26.0,17.894736842105264,1,6,4,2,9,9
185,14,45,6,33,29,30.977777777777778,18.575757575757574,1,6,2,4,5,4
185,15,54,10,34,31,29.62962962962963,20.264705882352942,1,3,0,3,3,4
185,16,67,9,55,45,29.55223880597015,18.509090909090908,1,6,1,5,3,5
185,17,58,10,55,42,24.43103448275862,21.381818181818183,1,4,2,2,4,15
185,18,56,10,27,22,21.982142857142858,20.62962962962963,1,6,3,3,1,5
185,19,58,10,39,30,24.93103448275862,16.58974358974359,1,6,4,2,7,10
185,20,51,6,30,23,32.78431372549019,26.066666666666666,1,4,3,1,2,3
186,1,49,8,40,34,36.93877551020408,17.3,1,4,2,2,4,6
186,2,51,13,35,24,25.764705882352942,16.685714285714287,1,7,2,5,6,11
186,3,53,10,28,22,32.867924528301884,19.035714285714285,1,3,2,1,4,3
186,4,48,12,41,31,25.145833333333332,19.121951219512194,1,6,1,5,4,3
186,5,36,8,28,23,32.861111111111114,22.428571428571427,1,3,1,2,0,5
186,6,54,6,37,32,32.888888888888886,17.18918918918919,1,6,2,4,2,4
186,7,56,10,48,39,22.75,20.395833333333332,1,6,2,4,8,7
186,8,39,6,18,16,28.974358974358974,19.055555555555557,1,5,4,1,1,3
186,9,39,9,19,15,26.692307692307693,18.842105263157894,1,8,4,4,3,4
186,10,48,10,25,20,35.854166666666664,20.36,1,10,5,5,1,8
186,11,53,13,24,18,31.264150943396228,23.333333333333332,1,3,3,0,1,3
186,12,51,8,39,34,27.254901960784313,18.153846153846153,1,4,1,3,4,4
186,13,48,12,38,27,25.4375,18.13157894736842,1,3,2,1,4,4
186,14,43,7,32,25,31.627906976744185,18.1875,1,5,4,1,6,8
186,15,51,7,34,30,28.96078431372549,19.91176470588235,1,7,3,4,2,4
186,16,63,8,52,46,29.19047619047619,18.442307692307693,1,5,3,2,5,11
186,17,58,10,57,41,25.086206896551722,21.31578947368421,1,2,1,1,6,6
186,18,56,11,27,23,22.232142857142858,21.51851851851852,1,5,1,4,1,2
186,19,60,12,41,30,24.016666666666666,15.902439024390244,1,6,2,4,6,14
186,20,53,8,30,23,31.77358490566038,25.666666666666668,1,4,3,1,4,7
187,1,49,10,39,32,37.3469387755102,18.025641025641026,1,6,3,3,2,5
187,2,48,12,33,23,26.520833333333332,16.848484848484848,1,1,1,0,3,6
187,3,54,10,28,22,32.94444444444444,19.821428571428573,1,8,4,4,4,5
187,4,44,11,40,35,22.295454545454547,19.125,1,4,3,1,3,7
187,5,35,7,28,23,32.02857142857143,23.25,1,5,3,2,3,6
187,6,52,7,37,33,34.15384615384615,17.945945945945947,1,6,2,4,6,6
187,7,54,10,48,37,23.59259259259259,20.479166666666668,1,4,4,0,9,6
187,8,42,7,20,16,24.714285714285715,18.1,1,0,0,0,4,4
187,9,39,11,21,15,26.307692307692307,18.0,1,5,5,0,4,5
187,10,48,11,26,19,34.1875,19.346153846153847,1,4,1,3,3,3
187,11,56,13,24,20,30.589285714285715,24.25,1,2,0,2,0,4
187,12,49,9,38,33,28.183673469387756,18.57894736842105,1,7,3,4,4,6
187,13,49,11,37,32,25.79591836734694,19.45945945945946,1,4,2,2,4,8
187,14,46,8,34,28,29.52173913043478,16.852941176470587,1,5,4,1,4,3
187,15,50,8,32,30,29.94,21.5625,1,4,1,3,3,5
187,16,64,10,53,44,29.5,18.88679245283019,1,3,2,1,5,8
187,17,58,10,55,43,25.982758620689655,21.254545454545454,1,4,1,3,6,9
187,18,53,12,24,22,23.37735849056604,23.958333333333332,1,4,1,3,0,2
187,19,58,11,42,31,23.24137931034483,15.214285714285714,1,5,2,3,4,8
187,20,55,11,31,23,31.4,25.741935483870968,1,4,2,2,2,4
188,1,49,10,37,32,37.61224489795919,19.27027027027027,1,4,2,2,2,4
188,2,49,11,33,26,26.979591836734695,17.666666666666668,1,5,1,4,2,6
188,3,54,12,29,21,30.0,19.75862068965517,1,7,5,2,7,8
188,4,46,13,40,33,20.97826086956522,18.4,1,1,1,0,6,3
188,5,36,8,30,23,31.25,22.533333333333335,1,2,2,0,3,4
188,6,50,7,36,29,34.1,16.416666666666668,1,4,2,2,3,7
188,7,58,11,50,38,22.96551724137931,20.52,1,3,0,3,3,3
188,8,42,7,20,16,25.714285714285715,18.9,1,4,3,1,4,3
188,9,44,14,22,16,24.318181818181817,18.045454545454547,1,6,3,3,3,5
188,10,46,10,26,22,34.52173913043478,17.153846153846153,1,2,0,2,3,4
188,11,54,11,24,18,32.425925925925924,24.916666666666668,1,5,3,2,0,0
188,12,48,8,36,31,27.895833333333332,18.833333333333332,1,3,2,1,1,6
188,13,49,10,37,30,26.102040816326532,19.594594594594593,1,7,2,5,5,4
188,14,49,12,36,29,23.959183673469386,16.86111111111111,1,8,4,4,7,8
188,15,48,6,31,28,31.708333333333332,22.806451612903224,1,6,4,2,2,5
188,16,65,11,53,44,29.723076923076924,19.41509433962264,1,6,2,4,4,11
188,17,56,8,53,40,27.517857142857142,22.62264150943396,1,7,5,2,7,9
188,18,51,10,22,18,23.862745098039216,24.272727272727273,1,3,3,0,0,0
188,19,57,12,40,31,24.0,16.175,1,2,2,0,6,11
188,20,55,10,30,23,32.163636363636364,27.133333333333333,1,6,1,5,2,4
189,1,49,8,36,32,37.285714285714285,16.77777777777778,1,5,2,3,2,4
189,2,46,9,30,24,27.91304347826087,17.966666666666665,1,3,0,3,1,3
189,3,57,16,29,22,28.666666666666668,19.482758620689655,1,4,0,4,1,2
189,4,47,11,41,35,21.53191489361702,18.75609756097561,1,4,2,2,5,8
189,5,38,8,31,26,30.605263157894736,22.741935483870968,1,6,4,2,5,9
189,6,50,7,35,29,33.06,15.085714285714285,1,8,3,5,3,5
189,7,55,8,49,41,24.618181818181817,21.755102040816325,1,4,1,3,4,5
189,8,44,8,21,16,25.386363636363637,18.761904761904763,1,8,6,2,0,2
189,9,44,15,23,17,25.022727272727273,18.08695652173913,1,2,2,0,3,8
189,10,44,8,26,21,33.18181818181818,17.96153846153846,1,5,2,3,1,5
189,11,55,10,23,20,32.32727272727273,26.043478260869566,1,6,3,3,2,4
189,12,49,9,38,33,27.6734693877551,18.07894736842105,1,8,5,3,7,7
189,13,46,10,36,29,25.065217391304348,19.63888888888889,1,7,3,4,5,6
189,14,49,14,36,25,22.53061224489796,14.833333333333334,1,5,3,2,5,9
189,15,50,9,32,28,30.32,21.8125,1,2,2,0,4,6
189,16,63,9,53,42,28.761904761904763,19.50943396226415,1,2,0,2,2,5
189,17,59,11,54,42,26.033898305084747,22.055555555555557,1,3,1,2,3,8
189,18,54,10,22,20,23.537037037037038,25.272727272727273,1,4,3,1,2,3
189,19,59,11,41,32,24.1864406779661,16.585365853658537,1,2,1,1,4,5
189,20,51,8,29,23,30.372549019607842,25.93103448275862,1,4,2,2,5,2
190,1,48,10,34,30,35.666666666666664,18.294117647058822,1,6,4,2,3,9
190,2,43,7,27,23,29.13953488372093,18.37037037037037,1,3,1,2,2,8
190,3,53,12,27,23,31.132075471698112,20.814814814814813,1,4,2,2,4,7
190,4,47,9,41,33,20.74468085106383,17.73170731707317,1,3,1,2,6,3
190,5,40,10,33,25,29.375,22.09090909090909,1,2,0,2,5,4
190,6,48,8,32,28,33.833333333333336,16.90625,1,7,4,3,3,6
190,7,53,7,50,40,25.71698113207547,21.96,1,1,0,1,2,5
190,8,48,12,22,20,24.041666666666668,18.90909090909091,1,5,5,0,7,7
190,9,46,14,26,17,24.934782608695652,16.884615384615383,1,5,2,3,4,8
190,10,43,10,24,20,33.18604651162791,18.458333333333332,1,3,3,0,6,7
190,11,55,9,25,19,33.03636363636364,24.96,1,3,2,1,1,0
190,12,51,9,40,33,27.50980392156863,18.075,1,5,1,4,3,3
190,13,45,11,38,29,25.511111111111113,19.07894736842105,1,2,1,1,2,5
190,14,50,16,39,28,22.84,14.435897435897436,1,4,3,1,6,11
190,15,52,10,32,27,30.153846153846153,22.625,1,2,1,1,3,4
190,16,61,8,52,43,30.37704918032787,20.48076923076923,1,3,1,2,2,5
190,17,58,8,54,42,26.586206896551722,22.01851851851852,1,4,1,3,3,7
190,18,56,11,24,19,23.035714285714285,22.916666666666668,1,5,3,2,1,2
190,19,59,10,42,36,22.45762711864407,17.11904761904762,1,1,1,0,9,5
190,20,51,9,29,23,30.686274509803923,25.96551724137931,1,3,2,1,3,7
191,1,50,13,35,29,34.68,18.057142857142857,1,3,1,2,2,3
191,2,42,5,27,23,30.5,19.11111111111111,1,6,4,2,2,6
191,3,53,11,25,20,31.867924528301888,23.0,1,6,1,5,2,2
191,4,46,7,42,36,21.456521739130434,17.476190476190474,1,5,2,3,1,5
191,5,38,7,31,25,31.394736842105264,23.806451612903224,1,2,2,0,5,8
191,6,49,9,31,26,33.6530612244898,17.774193548387096,1,6,1,5,5,4
191,7,52,6,49,40,26.5,22.612244897959183,1,5,4,1,3,13
191,8,53,17,28,18,22.77358490566038,15.857142857142858,1,1,0,1,4,10
191,9,45,12,25,18,26.333333333333332,18.24,1,5,2,3,3,5
191,10,46,11,26,19,32.02173913043478,17.846153846153847,1,1,0,1,3,8
191,11,56,9,25,21,32.55357142857143,24.12,1,3,0,3,2,1
191,12,48,8,36,32,29.166666666666668,19.805555555555557,1,7,4,3,3,6
191,13,45,9,37,32,26.488888888888887,20.405405405405407,1,5,2,3,2,3
191,14,52,16,41,28,22.923076923076923,14.512195121951219,1,4,1,3,3,9
191,15,52,11,34,28,31.0,22.264705882352942,1,7,5,2,5,3
191,16,60,7,51,43,31.633333333333333,21.607843137254903,1,2,1,1,3,3
191,17,56,7,52,42,26.910714285714285,22.076923076923077,1,3,1,2,2,5
191,18,57,10,24,19,23.29824561403509,23.291666666666668,1,8,5,3,3,5
191,19,60,8,43,35,23.083333333333332,17.53488372093023,1,1,1,0,2,5
191,20,52,8,31,23,30.115384615384617,23.741935483870968,1,3,2,1,5,5
192,1,49,12,34,30,35.51020408163265,18.41176470588235,1,5,3,2,4,2
192,2,44,7,28,23,29.477272727272727,19.321428571428573,1,4,2,2,3,3
192,3,49,10,24,19,26.979591836734695,23.416666666666668,1,5,5,0,3,5
192,4,45,7,41,37,22.244444444444444,18.21951219512195,1,7,5,2,3,9
192,5,40,9,32,26,30.825,23.96875,1,4,1,3,5,7
192,6,45,9,29,25,35.06666666666667,18.82758620689655,1,2,0,2,3,6
192,7,55,8,52,39,25.98181818181818,22.173076923076923,1,5,1,4,5,5
192,8,52,13,27,19,24.192307692307693,17.074074074074073,1,1,1,0,5,5
192,9,44,11,23,17,27.34090909090909,20.130434782608695,1,3,0,3,2,1
192,10,45,6,26,19,33.51111111111111,18.346153846153847,1,3,2,1,4,5
192,11,53,6,24,19,33.45283018867924,25.875,1,6,3,3,1,1
192,12,49,9,37,31,28.714285714285715,19.18918918918919,1,4,1,3,5,4
192,13,44,8,37,32,26.863636363636363,20.054054054054053,1,2,1,1,7,6
192,14,50,12,39,30,24.58,15.717948717948717,1,7,5,2,8,10
192,15,55,13,33,26,29.4,22.484848484848484,1,4,2,2,2,10
192,16,60,6,51,43,31.983333333333334,21.84313725490196,1,7,2,5,4,9
192,17,55,7,48,41,28.036363636363635,20.854166666666668,1,2,1,1,7,5
192,18,59,14,27,18,22.372881355932204,20.333333333333332,1,4,2,2,5,4
192,19,61,7,43,39,23.704918032786885,18.46511627906977,1,5,3,2,3,6
192,20,53,8,31,23,29.88679245283019,24.516129032258064,1,5,0,5,2,5
193,1,50,12,34,30,35.5,19.176470588235293,1,4,2,2,1,6
193,2,44,8,27,23,27.204545454545453,15.851851851851851,1,2,1,1,4,4
193,3,54,11,26,19,25.48148148148148,22.53846153846154,1,3,1,2,3,3
193,4,48,10,42,36,20.895833333333332,17.88095238095238,1,9,5,4,6,13
193,5,38,7,30,24,31.763157894736842,24.633333333333333,1,3,2,1,4,6
193,6,43,7,28,24,36.97674418604651,19.607142857142858,1,1,1,0,1,7
193,7,52,6,49,40,26.384615384615383,22.571428571428573,1,4,4,0,4,7
193,8,53,14,28,22,24.735849056603772,17.321428571428573,1,6,2,4,7,8
193,9,41,6,21,19,27.926829268292682,18.523809523809526,1,1,1,0,2,4
193,10,46,7,28,21,33.5,17.964285714285715,1,4,2,2,4,3
193,11,53,9,24,19,31.547169811320753,25.041666666666668,1,6,3,3,2,2
193,12,47,7,37,31,28.319148936170212,19.945945945945947,1,4,3,1,3,4
193,13,44,6,38,31,27.795454545454547,20.36842105263158,1,5,4,1,3,5
193,14,53,13,39,28,21.660377358490567,13.717948717948717,1,3,2,1,3,6
193,15,55,14,37,28,29.472727272727273,20.54054054054054,1,7,4,3,4,7
193,16,57,6,48,38,33.35087719298246,22.875,1,2,2,0,4,11
193,17,55,7,49,42,28.927272727272726,21.367346938775512,1,3,1,2,4,8
193,18,59,15,28,20,22.491525423728813,19.178571428571427,1,5,0,5,4,4
193,19,62,8,42,37,23.887096774193548,17.285714285714285,1,8,3,5,3,4
193,20,48,6,28,23,31.5625,25.178571428571427,1,5,3,2,4,6
194,1,50,11,34,29,36.16,19.705882352941178,1,5,1,4,3,5
194,2,44,7,27,23,28.15909090909091,16.703703703703702,1,10,4,6,3,3
194,3,53,9,26,21,26.433962264150942,23.03846153846154,1,2,1,1,3,5
194,4,49,13,44,33,20.224489795918366,16.863636363636363,1,3,2,1,4,7
194,5,39,7,33,26,31.743589743589745,23.21212121212121,1,1,0,1,2,2
194,6,44,7,30,25,37.13636363636363,19.233333333333334,1,2,2,0,1,4
194,7,56,10,51,42,25.5,20.941176470588236,1,0,0,0,5,10
194,8,51,13,28,21,25.098039215686274,17.428571428571427,1,8,2,6,3,4
194,9,42,6,22,18,28.261904761904763,18.5,1,7,3,4,1,0
